STEP - Plot	Volt - Plot
-549	1.9648
-552	1.9648
-555	1.9697
-558	1.9697
-561	1.9697
-564	1.9746
-567	1.9746
-570	1.9795
-573	1.9795
-576	1.9795
-579	1.9795
-582	1.9844
-585	1.9844
-588	1.9844
-591	1.9844
-594	1.9892
-597	1.9892
-600	1.9892
-603	1.9892
-606	1.9941
-609	1.9941
-612	1.9941
-615	1.9941
-618	1.9941
-621	1.999
-624	1.999
-627	1.999
-630	1.999
-633	1.999
-636	2.0039
-639	2.0039
-642	2.0039
-645	2.0039
-648	2.0039
-651	2.0039
-654	2.0039
-657	2.0039
-660	2.0039
-663	2.0088
-666	2.0088
-669	2.0088
-672	2.0088
-675	2.0088
-678	2.0088
-681	2.0088
-684	2.0088
-687	2.0088
-690	2.0088
-693	2.0088
-696	2.0137
-699	2.0137
-702	2.0137
-705	2.0137
-708	2.0137
-711	2.0137
-714	2.0137
-717	2.0137
-720	2.0137
-723	2.0137
-726	2.0137
-729	2.0137
-732	2.0137
-735	2.0137
-738	2.0137
-741	2.0137
-744	2.0137
-747	2.0137
-750	2.0137
-753	2.0137
-756	2.0137
-759	2.0137
-762	2.0137
-765	2.0137
-768	2.0137
-771	2.0137
-774	2.0137
-777	2.0137
-780	2.0137
-783	2.0137
-786	2.0137
-789	2.0137
-792	2.0137
-795	2.0137
-798	2.0137
-801	2.0137
-804	2.0186
-807	2.0186
-810	2.0186
-813	2.0186
-816	2.0186
-819	2.0186
-822	2.0186
-825	2.0186
-828	2.0186
-831	2.0186
-834	2.0186
-837	2.0186
-840	2.0235
-843	2.0235
-846	2.0235
-849	2.0235
-852	2.0235
-855	2.0235
-858	2.0235
-861	2.0235
-864	2.0283
-867	2.0283
-870	2.0283
-873	2.0283
-876	2.0283
-879	2.0283
-882	2.0283
-885	2.0283
-888	2.0283
-891	2.0283
-894	2.0283
-897	2.0332
-900	2.0332
-903	2.0332
-906	2.0332
-909	2.0332
-912	2.0332
-915	2.0332
-918	2.0332
-921	2.0332
-924	2.0332
-927	2.0332
-930	2.0332
-933	2.0332
-936	2.0332
-939	2.0332
-942	2.0332
-945	2.0332
-948	2.0381
-951	2.0381
-954	2.0381
-957	2.0381
-960	2.0381
-963	2.0381
-966	2.0381
-969	2.0381
-972	2.0381
-975	2.0381
-978	2.0381
-981	2.0381
-984	2.0381
-987	2.0381
-990	2.0381
-993	2.0381
-996	2.0381
-999	2.0381
-1002	2.0381
-1005	2.0381
-1008	2.0381
-1011	2.0381
-1014	2.0332
-1017	2.0381
-1020	2.0381
-1023	2.0381
-1026	2.0381
-1029	2.0381
-1032	2.0381
-1035	2.0381
-1038	2.0381
-1041	2.0381
-1044	2.0381
-1047	2.0381
-1050	2.0381
-1053	2.0381
-1056	2.0381
-1059	2.0381
-1062	2.0381
-1065	2.0381
-1068	2.0381
-1071	2.0381
-1074	2.0381
-1077	2.0381
-1080	2.0381
-1083	2.0381
-1086	2.0381
-1089	2.0381
-1092	2.0381
-1095	2.0381
-1098	2.043
-1101	2.043
-1104	2.043
-1107	2.043
-1110	2.043
-1113	2.043
-1116	2.043
-1119	2.043
-1122	2.043
-1125	2.043
-1128	2.043
-1131	2.043
-1134	2.043
-1137	2.043
-1140	2.043
-1143	2.043
-1146	2.043
-1149	2.043
-1152	2.043
-1155	2.043
-1158	2.043
-1161	2.043
-1164	2.043
-1167	2.043
-1170	2.043
-1173	2.043
-1176	2.043
-1179	2.043
-1182	2.043
-1185	2.043
-1188	2.043
-1191	2.0381
-1194	2.0381
-1197	2.0381
-1200	2.0381
-1203	2.0381
-1206	2.0381
-1209	2.0381
-1212	2.0381
-1215	2.0381
-1218	2.0381
-1221	2.0381
-1224	2.0381
-1227	2.0381
-1230	2.0381
-1233	2.0381
-1236	2.0381
-1239	2.0381
-1242	2.0381
-1245	2.0381
-1248	2.0381
-1251	2.0381
-1254	2.0381
-1257	2.0381
-1260	2.0381
-1263	2.0381
-1266	2.0381
-1269	2.0381
-1272	2.0381
-1275	2.0381
-1278	2.0381
-1281	2.0381
-1284	2.0381
-1287	2.0381
-1290	2.0381
-1293	2.0381
-1296	2.0381
-1299	2.0332
-1302	2.0332
-1305	2.0332
-1308	2.0332
-1311	2.0332
-1314	2.0332
-1317	2.0332
-1320	2.0332
-1323	2.0332
-1326	2.0332
-1329	2.0283
-1332	2.0283
-1335	2.0283
-1338	2.0283
-1341	2.0283
-1344	2.0283
-1347	2.0283
-1350	2.0283
-1353	2.0235
-1356	2.0235
-1359	2.0235
-1362	2.0235
-1365	2.0235
-1368	2.0235
-1371	2.0235
-1374	2.0235
-1377	2.0235
-1380	2.0235
-1383	2.0186
-1386	2.0186
-1389	2.0186
-1392	2.0186
-1395	2.0186
-1398	2.0186
-1401	2.0186
-1404	2.0137
-1407	2.0137
-1410	2.0137
-1413	2.0137
-1416	2.0137
-1419	2.0137
-1422	2.0137
-1425	2.0088
-1428	2.0088
-1431	2.0088
-1434	2.0088
-1437	2.0088
-1440	2.0088
-1443	2.0088
-1446	2.0039
-1449	2.0039
-1452	2.0039
-1455	2.0039
-1458	2.0039
-1461	2.0039
-1464	1.999
-1467	1.999
-1470	1.999
-1473	1.999
-1476	1.999
-1479	1.999
-1482	1.9941
-1485	1.9941
-1488	1.9941
-1491	1.9941
-1494	1.9941
-1497	1.9941
