STEP - Plot	Volt - Plot
654	1.7693
657	1.7693
660	1.7693
663	1.7693
666	1.7693
669	1.7693
672	1.7742
675	1.7742
678	1.7742
681	1.7742
684	1.7742
687	1.7742
690	1.7693
693	1.7693
696	1.7693
699	1.7693
702	1.7693
705	1.7693
708	1.7693
711	1.7693
714	1.7693
717	1.7693
720	1.7644
723	1.7644
726	1.7644
729	1.7644
732	1.7595
735	1.7595
738	1.7595
741	1.7595
744	1.7546
747	1.7546
750	1.7546
753	1.7546
756	1.7498
759	1.7498
762	1.7449
765	1.7449
768	1.7449
771	1.74
774	1.74
777	1.7351
780	1.7351
783	1.7351
786	1.7302
789	1.7302
792	1.7253
795	1.7253
798	1.7204
801	1.7204
804	1.7155
807	1.7155
810	1.7107
813	1.7107
816	1.7058
819	1.7058
822	1.7058
825	1.7009
828	1.7009
831	1.696
834	1.696
837	1.6911
840	1.6911
843	1.6862
846	1.6862
849	1.6813
852	1.6813
855	1.6813
858	1.6764
861	1.6764
864	1.6716
867	1.6716
870	1.6716
873	1.6667
876	1.6667
879	1.6667
882	1.6618
885	1.6618
888	1.6618
891	1.6569
894	1.6569
897	1.6569
900	1.6569
903	1.6569
906	1.652
909	1.652
912	1.652
915	1.652
918	1.652
921	1.652
924	1.652
927	1.652
930	1.652
933	1.652
936	1.652
939	1.6569
942	1.6569
945	1.6569
948	1.6569
951	1.6618
954	1.6618
957	1.6618
960	1.6618
963	1.6667
966	1.6667
969	1.6716
972	1.6716
975	1.6716
978	1.6764
981	1.6764
984	1.6764
987	1.6813
990	1.6813
993	1.6862
996	1.6862
999	1.6862
1002	1.6911
1005	1.6911
1008	1.696
1011	1.696
1014	1.7009
1017	1.7009
1020	1.7009
1023	1.7058
1026	1.7058
1029	1.7107
1032	1.7107
1035	1.7155
1038	1.7155
1041	1.7204
1044	1.7204
1047	1.7204
1050	1.7253
1053	1.7253
1056	1.7302
1059	1.7302
1062	1.7351
1065	1.7351
1068	1.74
1071	1.74
1074	1.74
1077	1.7449
1080	1.7449
1083	1.7449
1086	1.7498
1089	1.7498
1092	1.7498
1095	1.7498
1098	1.7546
1101	1.7546
1104	1.7546
1107	1.7595
1110	1.7595
1113	1.7595
1116	1.7644
1119	1.7644
1122	1.7644
1125	1.7644
1128	1.7693
1131	1.7693
1134	1.7693
1137	1.7693
1140	1.7742
1143	1.7742
1146	1.7742
1149	1.7791
1152	1.7791
1155	1.7791
1158	1.7791
1161	1.784
1164	1.784
1167	1.784
1170	1.784
1173	1.7889
1176	1.7889
1179	1.7889
1182	1.7889
1185	1.7889
1188	1.7937
1191	1.7937
1194	1.7937
1197	1.7937
1200	1.7937
1203	1.7937
1206	1.7986
1209	1.7986
1212	1.7986
1215	1.7986
1218	1.7986
1221	1.7986
1224	1.8035
1227	1.8035
1230	1.8035
1233	1.8035
1236	1.8084
1239	1.8084
1242	1.8084
1245	1.8084
1248	1.8084
1251	1.8084
1254	1.8133
1257	1.8133
1260	1.8133
1263	1.8133
1266	1.8133
1269	1.8182
1272	1.8182
1275	1.8182
1278	1.8182
1281	1.8182
1284	1.8231
1287	1.8231
1290	1.8231
1293	1.8231
1296	1.8231
1299	1.828
1302	1.828
1305	1.828
1308	1.828
1311	1.828
1314	1.828
1317	1.8328
1320	1.8328
1323	1.8328
1326	1.8328
1329	1.8328
1332	1.8328
1335	1.8377
1338	1.8377
1341	1.8377
1344	1.8377
1347	1.8377
1350	1.8377
1353	1.8377
1356	1.8377
1359	1.8377
1362	1.8426
1365	1.8426
1368	1.8426
1371	1.8426
1374	1.8426
1377	1.8426
1380	1.8426
1383	1.8426
1386	1.8426
1389	1.8426
1392	1.8426
1395	1.8426
1398	1.8426
1401	1.8426
1404	1.8426
1407	1.8426
1410	1.8426
1413	1.8426
1416	1.8426
1419	1.8426
1422	1.8426
1425	1.8426
1428	1.8426
1431	1.8426
1434	1.8426
1437	1.8426
1440	1.8426
1443	1.8426
1446	1.8426
1449	1.8377
1452	1.8377
1455	1.8377
1458	1.8377
1461	1.8377
1464	1.8377
1467	1.8377
1470	1.8377
1473	1.8377
1476	1.8328
1479	1.8328
1482	1.8328
1485	1.8328
1488	1.8328
1491	1.8328
1494	1.8328
1497	1.8328
