STEP - Plot	Volt - Plot
804	1.8866
807	1.8866
810	1.8866
813	1.8866
816	1.8866
819	1.8915
822	1.8915
825	1.8915
828	1.8915
831	1.8915
834	1.8915
837	1.8915
840	1.8915
843	1.8915
846	1.8964
849	1.8964
852	1.8964
855	1.8964
858	1.8964
861	1.8964
864	1.8964
867	1.8964
870	1.9013
873	1.9013
876	1.9013
879	1.9013
882	1.9013
885	1.9013
888	1.9013
891	1.9013
894	1.9013
897	1.9062
900	1.9062
903	1.9062
906	1.9062
909	1.9062
912	1.9062
915	1.9062
918	1.9062
921	1.9062
924	1.911
927	1.911
930	1.911
933	1.911
936	1.911
939	1.911
942	1.911
945	1.911
948	1.911
951	1.911
954	1.911
957	1.911
960	1.911
963	1.911
966	1.911
969	1.911
972	1.911
975	1.911
978	1.911
981	1.911
984	1.911
987	1.911
990	1.911
993	1.911
996	1.911
999	1.911
1002	1.911
1005	1.911
1008	1.911
1011	1.911
1014	1.911
1017	1.911
1020	1.911
1023	1.911
1026	1.911
1029	1.911
1032	1.911
1035	1.9062
1038	1.9062
1041	1.9062
1044	1.9062
1047	1.9062
1050	1.9062
1053	1.9062
1056	1.9062
1059	1.9013
1062	1.9013
1065	1.9013
1068	1.8964
1071	1.8964
1074	1.8964
1077	1.8964
1080	1.8915
1083	1.8915
1086	1.8915
1089	1.8915
1092	1.8915
1095	1.8866
1098	1.8866
1101	1.8817
1104	1.8817
1107	1.8817
1110	1.8768
1113	1.8768
1116	1.8768
1119	1.8768
1122	1.8719
1125	1.8719
1128	1.8719
1131	1.8671
1134	1.8671
1137	1.8622
1140	1.8622
1143	1.8622
1146	1.8622
1149	1.8573
1152	1.8573
1155	1.8573
1158	1.8524
1161	1.8524
1164	1.8524
1167	1.8524
1170	1.8524
1173	1.8475
1176	1.8475
1179	1.8475
1182	1.8475
1185	1.8475
1188	1.8426
1191	1.8426
1194	1.8426
1197	1.8426
1200	1.8377
1203	1.8377
1206	1.8377
1209	1.8377
1212	1.8377
1215	1.8377
1218	1.8377
1221	1.8377
1224	1.8377
1227	1.8426
1230	1.8426
1233	1.8426
1236	1.8426
1239	1.8426
1242	1.8426
1245	1.8426
1248	1.8426
1251	1.8426
1254	1.8475
1257	1.8475
1260	1.8475
1263	1.8475
1266	1.8475
1269	1.8475
1272	1.8524
1275	1.8524
1278	1.8524
1281	1.8524
1284	1.8573
1287	1.8573
1290	1.8573
1293	1.8622
1296	1.8622
1299	1.8622
1302	1.8671
1305	1.8671
1308	1.8671
1311	1.8719
1314	1.8719
1317	1.8719
1320	1.8768
1323	1.8768
1326	1.8768
1329	1.8817
1332	1.8817
1335	1.8817
1338	1.8866
1341	1.8866
1344	1.8866
1347	1.8915
1350	1.8915
1353	1.8915
1356	1.8915
1359	1.8964
1362	1.8964
1365	1.8964
1368	1.9013
1371	1.9013
1374	1.9013
1377	1.9013
1380	1.9062
1383	1.9062
1386	1.9062
1389	1.9062
1392	1.9062
1395	1.9062
1398	1.911
1401	1.911
1404	1.911
1407	1.911
1410	1.911
1413	1.911
1416	1.911
1419	1.9159
1422	1.9159
1425	1.9159
1428	1.9159
1431	1.9159
1434	1.9159
1437	1.9159
1440	1.9159
1443	1.9159
1446	1.9159
1449	1.9159
1452	1.9159
1455	1.9159
1458	1.9159
1461	1.9159
1464	1.9159
1467	1.9159
1470	1.9159
1473	1.9159
1476	1.9159
1479	1.9159
1482	1.9159
1485	1.9159
1488	1.9159
1491	1.9159
1494	1.9159
1497	1.9159
