STEP - Plot	Volt - Plot
2780	3.26
2784	3.26
2788	3.26
2792	3.2551
2796	3.2551
2800	3.2551
2804	3.2502
2808	3.2502
2812	3.2502
2816	3.2454
2820	3.2405
2824	3.2405
2828	3.2405
2832	3.2405
2836	3.2405
2840	3.2356
2844	3.2307
2848	3.2307
2852	3.2307
2856	3.2307
2860	3.2258
2864	3.2258
2868	3.2258
2872	3.2258
2876	3.2258
2880	3.2258
2884	3.2258
2888	3.2258
2892	3.2258
2896	3.2209
2900	3.2209
2904	3.2209
2908	3.2209
2912	3.2209
2916	3.2209
2920	3.2258
2924	3.2258
2928	3.2258
2932	3.2258
2936	3.2258
2940	3.2258
2944	3.2258
2948	3.2258
2952	3.2258
2956	3.2258
2960	3.2258
2964	3.2258
2968	3.2258
2972	3.2258
2976	3.2209
2980	3.2258
2984	3.2258
2988	3.2258
2992	3.2258
2996	3.2258
3000	3.2258
3004	3.2258
3008	3.2258
3012	3.2258
3016	3.2258
3020	3.2258
3024	3.2258
3028	3.2258
3032	3.2258
3036	3.2258
3040	3.2258
3044	3.2258
3048	3.2258
3052	3.2258
3056	3.2258
3060	3.2258
3064	3.2258
3068	3.2258
3072	3.2258
3076	3.2258
3080	3.2258
3084	3.2258
3088	3.2258
3092	3.2209
3096	3.2258
3100	3.2258
3104	3.2258
3108	3.2258
3112	3.2258
3116	3.2258
3120	3.2258
3124	3.2258
3128	3.2258
3132	3.2258
3136	3.2258
3140	3.2258
3144	3.2258
3148	3.2258
3152	3.2258
3156	3.2258
3160	3.2209
3164	3.2209
3168	3.2258
3172	3.2258
3176	3.2209
3180	3.2209
3184	3.2209
3188	3.2209
3192	3.2209
3196	3.2209
3200	3.2209
3204	3.2209
3208	3.2209
3212	3.2209
3216	3.2209
3220	3.2209
3224	3.216
3228	3.216
3232	3.216
3236	3.2111
3240	3.2111
3244	3.2063
3248	3.2063
3252	3.2063
3256	3.2063
3260	3.2063
3264	3.2014
3268	3.2014
3272	3.2014
3276	3.2014
3280	3.2014
3284	3.2014
3288	3.2014
3292	3.2014
3296	3.2014
3300	3.2014
3304	3.2014
3308	3.2014
3312	3.2014
3316	3.1965
3320	3.1965
3324	3.1965
3328	3.1965
3332	3.1965
3336	3.1916
3340	3.1818
3344	3.1818
3348	3.1818
3352	3.1818
3356	3.1818
3360	3.1769
3364	3.1769
3368	3.1769
3372	3.1769
3376	3.1769
3380	3.1769
3384	3.1769
3388	3.1769
3392	3.1769
3396	3.1769
3400	3.1769
3404	3.1769
3408	3.1769
3412	3.1769
3416	3.1769
3420	3.1769
3424	3.1769
3428	3.1769
3432	3.1769
3436	3.172
3440	3.1672
3444	3.1672
3448	3.1672
3452	3.1672
3456	3.1623
3460	3.1623
3464	3.1623
3468	3.1623
3472	3.1623
3476	3.1623
3480	3.1623
3484	3.1623
3488	3.1623
3492	3.1623
3496	3.1623
3500	3.1623
3504	3.1623
3508	3.1623
3512	3.1623
3516	3.1623
3520	3.1623
3524	3.1623
3528	3.1623
3532	3.1574
3536	3.1574
3540	3.1574
3544	3.1574
3548	3.1574
3552	3.1525
3556	3.1525
3560	3.1525
3564	3.1525
3568	3.1525
3572	3.1476
3576	3.1476
3580	3.1476
3584	3.1476
3588	3.1427
3592	3.1427
3596	3.1427
